Hour_number,FullServiceRestaurant,Hospital,LargeHotel,LargeOffice,MediumOffice,MidriseApartment,OutPatient,PrimarySchool,QuickServiceRestaurant,SecondarySchool,SmallHotel,SmallOffice,Stand-aloneRetail,StripMall,SuperMarket,Warehouse
6359,1449.4524351043801,2700.837561967,490.70574285481007,0.0,0.0,0.0,5826.3296154687,0.0,1958.38902395989,0.0,241.0386556836,0.0,0.0,0.0,0.0,0.0
6360,0.0,2730.9741769644,405.49979608691,0.0,0.0,0.0,4813.156989751499,0.0,0.0,0.0,245.544547056,0.0,0.0,0.0,0.0,0.0
6361,0.0,2762.0157604749998,348.70284988966,0.0,0.0,0.0,6032.8649486429995,0.0,0.0,0.0,249.35118560160004,0.0,0.0,0.0,0.0,0.0
6362,0.0,2791.7041938298,310.81740740799006,0.0,0.0,0.0,4887.66190680495,0.0,0.0,0.0,252.42846162119997,0.0,0.0,0.0,0.0,0.0
6363,0.0,2759.6684434494,286.01094204837,0.0,0.0,0.0,6099.823154178,0.0,0.0,0.0,262.9626986508,0.0,0.0,0.0,0.0,408.2626703583
6364,1617.8917726302002,2785.6699563927996,271.36894333367,0.0,0.0,0.0,4930.358773707901,0.0,2283.96366179777,0.0,268.316658528,0.0,0.0,0.0,0.0,867.5798406462001
6365,1527.5013194884202,2452.5329005045996,264.18820791496,1999.6368384705997,0.0,0.0,6176.573512785,0.0,1869.36282455178,0.0,264.6171851952,666.1186365449879,0.0,0.0,3215.1812403492004,1254.9402637560001
6366,1106.3928851659202,3829.8688721545996,1511.3250511702001,1782.7065079226998,220.030913238381,0.0,4968.597534351749,0.0,1388.43490802116,0.0,219.6713658864,1839.7008081623158,0.0,0.0,2921.366145564,2900.453776353
6367,802.24872341286,3162.2166746014004,844.7971386010101,1239.5976766135,1.9185716517067797,0.0,5888.9476956375,0.0,1012.2657346774101,0.0,114.25377082992,928.9303870164122,23038.65705339,6992.80149016,2350.42492068,1306.591154622
6368,556.23143095602,2947.2699457352,420.90026332732003,993.7687172154999,0.0,0.0,4569.18865332345,0.0,483.761904644073,0.0,56.24316354708,336.557834801364,14063.824797800999,4372.345710552,1739.6444820456002,600.1885983123
6369,423.9390807168601,2806.0039791927998,219.76015507964001,775.2201625670999,0.0,0.0,5663.08872702495,0.0,236.46537038601497,0.0,40.75107740903999,105.68346167794361,7298.884862553,2336.182177192,1339.9966657368002,397.43584106310004
6370,106.285165726644,2712.7015511188,111.953715175547,629.2813188007999,0.0,0.0,4423.380306760349,0.0,0.0,0.0,18.6773343672,37.2533979791468,4411.635366113999,1354.488478864,1029.5473275831603,235.04261586030003
6371,0.0,2621.8237234638,46.31417890963501,471.43524951589995,0.0,0.0,5547.27395136915,0.0,0.0,0.0,15.313182009120002,55.9427714524052,968.2939932168,246.969094292,828.26467837488,166.5541196082
6372,1.4175303176645402,2581.0834935171997,50.90111388387201,368.23971647991,0.0,0.0,4346.4754878714,0.0,0.0,0.0,0.0,49.2692499271236,335.8060739565,8.4434676616,796.5250982463601,81.8697356856
6373,4.9612173245016,2527.714097407,45.574122745389,543.1316046402999,0.0,0.0,5427.046308124351,0.0,0.0,0.0,0.0,17.576918497061442,179.54981494470002,0.0,670.0166759847601,18.6004958013
6374,0.0,1948.5580390625998,50.711762819942,646.8877316648,0.0,0.0,4326.8649519654,0.0,0.0,0.0,0.0,0.0,70.4050119486,0.0,567.9943439450401,0.0
6375,0.0,1971.0128559963998,60.722692793483,777.9457213300998,0.0,0.0,5436.135714192299,0.0,0.0,0.0,0.0,19.86367607680324,2.5359457608000002,0.0,569.8120211013601,0.0
6376,0.0,1940.9269055533998,87.37052076095699,795.4901928824,0.0,0.0,3022.4886246711,0.0,0.0,0.0,0.8466679495296,69.14048382593,998.7146890853999,128.8995319704,603.26446664664,0.0
6377,0.21194721995875798,2211.0204662528,140.87783365866002,0.0,0.0,0.0,3510.3068554203,0.0,0.0,0.0,22.70856744672,0.0,4575.6428006609995,1253.3232128,917.4116261077202,0.0
6378,38.108203715628,2304.0998331128,380.60662812039,0.0,0.0,0.0,4371.3337514301,0.0,4.90533736295966,0.0,57.7195741926,0.0,0.0,0.0,1234.2395521836002,0.0
6379,346.20427651548005,2588.1017997282,856.51127784138,0.0,0.0,0.0,6102.719025857999,0.0,234.563397557507,0.0,102.49172319396001,0.0,0.0,0.0,1484.393104692,0.0
6380,528.76146044322,2640.5786699607997,1233.65839246433,0.0,0.0,0.0,4925.638617049801,0.0,425.66477037657404,0.0,128.3096416752,0.0,0.0,0.0,1296.2627178948,0.0
6381,629.5587053389199,2735.732190417,1318.58424114046,0.0,0.0,0.0,6217.611996024,0.0,555.9206900890961,0.0,144.69534382319998,0.0,0.0,0.0,0.0,0.0
6382,810.32687908314,2771.6271843418,1506.4878903137,0.0,0.0,0.0,5005.980994756949,0.0,804.36491832117,0.0,169.786723986,0.0,0.0,0.0,0.0,0.0
6383,1123.1729125128002,2800.9000379004,1090.04407765176,0.0,0.0,0.0,6285.3751231245005,0.0,1358.92501224377,0.0,181.7689862628,0.0,0.0,0.0,0.0,0.0
6384,0.0,2830.1618338865997,792.4548175138001,0.0,0.0,0.0,5016.378123233099,0.0,0.0,0.0,185.2613978592,0.0,0.0,0.0,0.0,0.0
6385,0.0,2861.8496513207997,594.92993748377,0.0,0.0,0.0,6305.5100697615,0.0,0.0,0.0,200.7753247896,0.0,0.0,0.0,0.0,0.0
6386,0.0,2887.6838101304,465.00900665177005,0.0,0.0,0.0,5016.164441868449,0.0,0.0,0.0,198.552701994,0.0,0.0,0.0,0.0,0.0
6387,0.0,2848.296678157,375.99716704242,0.0,0.0,0.0,7087.175157465,0.0,0.0,0.0,193.40006229239998,0.0,0.0,0.0,0.0,0.0
6388,1203.01775582022,2868.4717711549997,316.13622666458,0.0,0.0,0.0,11070.291107655,0.0,1517.58720421943,0.0,186.84047471040003,0.0,0.0,0.0,0.0,0.0
6389,1125.3336219018001,2530.2358282568,277.68629952875006,0.0,0.0,0.0,8765.1705893895,0.0,1137.6181801632301,0.0,184.0465289868,0.0,29271.69259344,8995.30756448,2769.3331339932,0.0
6390,823.75411882662,2508.3728633446,665.76854990975,0.0,0.0,0.0,7493.273712405,0.0,866.6082924080501,0.0,165.5957238936,0.0,21521.859875559,6755.53259,2682.0913913460004,0.0
6391,713.7107661321601,2420.6763694108,721.58640325513,0.0,0.0,0.0,7039.1821055985,0.0,835.4810028606,0.0,98.98791322812,0.0,16243.685205209997,5119.10593082,2317.3649880516004,0.0
6392,590.4482895294001,2351.9591630972,394.81994254514,0.0,0.0,0.0,6726.51210933,0.0,399.96519652776,0.0,44.81085393816001,0.0,9162.213887235,2921.4319670679997,1948.3251299244,0.0
6393,256.07546203896004,2277.1267177414,106.31935515141501,0.0,0.0,0.0,6359.998373761499,0.0,74.1110577055997,0.0,19.862522157359997,0.0,5121.23828499,1462.8467583319998,1455.7703573988001,0.0
6394,42.81457572819,2220.4389985162,48.684874396004005,0.0,0.0,0.0,5957.9544320595005,0.0,0.0,0.0,7.894414310267999,0.0,868.8488585478001,59.2469441784,1236.3448944420002,0.0
6395,0.0,2177.8246225214,42.225817416335005,0.0,0.0,0.0,5660.31646947195,0.0,0.0,0.0,9.13913857302,0.0,240.5664994944,0.0,981.4201991604001,0.0
6396,1.06439537920668,2145.4859428796,54.378741730075006,0.0,0.0,0.0,5486.0628263805,0.0,0.0,0.0,0.0,0.0,14.2924642383,0.0,875.27988686844,0.0
6397,1.710434926107,2128.2136742612,61.02483115062601,0.0,0.0,0.0,5346.32310591795,0.0,1.3476010602127002,0.0,0.0,0.0,0.0,0.0,822.87383916384,0.0
6398,0.60758307284406,2110.4020476,67.456973815385,0.0,0.0,0.0,5247.2136391857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,784.85592037968,0.0
6399,0.0,2106.6859455268,70.175266174314,0.0,0.0,0.0,5292.53315271135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,759.47176983708,0.0
6400,0.0,2201.0993231864004,109.018602208131,0.0,0.0,0.0,5357.91199597875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,966.1914968299201,0.0
6401,8.7135018607398,2451.529683077,169.53882667862,0.0,0.0,0.0,4171.7793677508,0.0,0.0,0.0,21.99172811544,0.0,0.0,0.0,1263.2867260416,0.0
6402,291.57410926788003,2578.0915906205996,716.0362630729,0.0,0.0,0.0,4591.3344146865,0.0,81.354918951165,0.0,77.84324664288,0.0,599.432721,90.7743748612,1664.7841143756004,0.0
6403,501.47149688802,2822.3424822168,1314.77632577333,0.0,0.0,0.0,5554.080838566,0.0,376.398670955785,0.0,125.4144188016,0.0,3746.4128697359997,1047.569077128,1921.2111870623999,0.0
6404,735.7935600843001,2863.5046698657998,1360.5825611105,0.0,0.0,0.0,3403.0724702539496,0.0,467.81990181011895,0.0,134.7894489648,0.0,0.0,0.0,1509.8042361563998,0.0
6405,895.2801541618201,2970.2349142375997,1518.4701696185,0.0,0.0,0.0,5073.064235103149,0.0,681.38791196185,0.0,157.9901630976,0.0,0.0,0.0,0.0,0.0
6406,946.2948438450001,3006.795946621,1700.1689420905,0.0,0.0,0.0,4452.332261832,0.0,887.65771649653,0.0,178.12888706040002,0.0,0.0,0.0,0.0,0.0
6407,1135.6331985433799,3038.732115885,1055.9813363946,0.0,0.0,0.0,5547.3407682264,0.0,1366.05978937079,0.0,182.5580297964,0.0,0.0,0.0,0.0,0.0
6408,0.0,3081.6521438468,772.66606054925,0.0,0.0,0.0,4518.44388262215,0.0,0.0,0.0,225.21621752880003,0.0,0.0,0.0,0.0,0.0
6409,0.0,3121.6235045944,592.1062550913301,0.0,0.0,0.0,5648.424861222001,0.0,0.0,0.0,249.81297796079997,0.0,0.0,0.0,0.0,0.0
6410,0.0,3157.4422077552,473.12180702675005,0.0,0.0,0.0,4565.0826790218,0.0,0.0,0.0,252.425564916,0.0,0.0,0.0,0.0,0.0
6411,0.0,3004.2697582391997,392.77270819563006,0.0,0.0,0.0,6407.1636786495,0.0,0.0,0.0,242.6941038924,0.0,0.0,0.0,0.0,383.2889994333
6412,1401.6111036331802,5487.8002620318,336.37670707550006,0.0,0.0,0.0,10314.716038262999,0.0,1925.4053010642701,0.0,225.90097771199999,0.0,0.0,0.0,0.0,311.40113123429995
6413,1282.48533707988,3601.4078539437996,298.89457450006,2372.3092169248002,0.0,0.0,8034.9202992825,5218.286136672,1441.6972721321501,19526.277955136,214.6161783852,1774.3409646952,24442.56674778,7611.54078236,2926.2681491616004,2722.200730857
6414,991.3811343921001,3240.0397228301995,1054.43170933037,1822.3982879545997,46.2997796452485,0.0,6898.866362739,3135.7468462656,994.7905210699,14506.8912484408,177.5044014552,2288.436697260032,19052.856810978,6073.514194716,2680.4732709456002,1258.829100513
6415,800.7893550522,3055.3223473944004,775.50077674671,918.3549320250999,0.0,0.0,6475.102844535,1657.62418935456,802.79623105147,9499.4529057768,96.2992963086,275.0060167298796,13556.901684207,4419.650675308,2205.6218578692005,551.9267384634
6416,607.6604361171601,2916.6269563785995,577.9716556978001,524.9916083257999,0.0,0.0,6124.4219942685,991.12767093312,510.593084432654,6738.6514940368,53.72017046868,8.16502924841912,4955.073629814,1686.8288609039998,1684.2758054328,267.7665691341
6417,428.4808094713201,2680.1814846782,288.23656124473,234.24809898676997,0.0,0.0,5770.47940670565,519.67098275904,209.74037128040501,4194.1134881008,33.029276280960005,0.0,919.1418792807,169.3580877636,1327.7469940488002,33.419689047
6418,23.483756685054,2483.2123436674,67.208282724793,159.42705946951,0.0,0.0,5503.240580385601,18.048997402296003,0.0,1493.6758367271198,8.2741372719,0.0,132.5843329044,0.0,868.4630085024,0.0
6419,0.159320889944418,2364.711488804,13.932677056018,167.06527214361,0.0,0.0,5317.73826024285,0.0,0.0,519.12087903808,4.778412534131999,0.0,0.0,0.0,648.17369046648,0.0
6420,0.0,2271.6025481325996,14.139194495783,67.13301371604,0.0,0.0,5080.44052289475,17.550273635832,0.0,57.33365156112,0.0,0.0,0.0,0.0,463.62320010288005,0.0
6421,0.5815040696539201,2188.5795690754,13.769379828652,17.806229916198998,0.0,0.0,4959.14025872655,7.5067110680016,0.0,0.0,0.0,0.0,0.0,0.0,372.6555884575201,0.0
6422,0.82112976633732,2108.9605252106,14.99418278253,6.592101678405999,0.0,0.0,4884.999628555799,76.997941662432,0.0,97.493354703936,0.0,0.0,0.0,0.0,348.67445922864,0.0
6423,0.0,2117.6746713989996,1.8565157338945,6.282515045562,0.0,0.0,4904.51908407435,79.20487526011199,0.0,99.46710565828,0.0,0.0,0.0,0.0,375.87427498043996,0.0
6424,0.0,2135.8025597294,30.029176967510004,54.27706031581,0.0,0.0,4995.9279212076,118.85953176350401,0.0,239.08478172512,0.0,3.5875435406734,0.0,0.0,471.44933390484,0.0
6425,0.0,2084.052473455,98.235809171017,182.43811889863997,0.0,0.0,3923.0416128793495,222.51495447216,0.0,815.83119485544,16.97805291156,1.6165988896085157,0.0,0.0,694.2719812194,0.0
6426,48.016633541778006,2186.817424542,291.12837568682005,330.38964323780993,0.0,0.0,4360.909929930451,359.77319012879997,0.0,1625.8402294935997,37.612793448119994,0.0,0.0,0.0,958.6789355458802,0.0
6427,268.57331628426,2489.8790727632,683.9584054553601,586.5719405154999,0.0,0.0,5312.1389156901,655.16475814272,194.306178156174,3608.8947029376,85.48135652952001,32.9747048969404,37.9604785482,37.7038861056,1225.9294534872,0.0
6428,520.85384340702,2545.976277934,918.59631969938,758.9784367449,0.0,0.0,3412.52397715905,0.0,332.747709786427,0.0,104.25664848407999,102.92049787711561,0.0,0.0,1017.9208278756001,0.0
6429,683.16057990768,2650.5319286364,1061.4940915456502,0.0,0.0,0.0,4698.1118104479,0.0,494.947557391329,0.0,125.2415340636,0.0,0.0,0.0,0.0,0.0
6430,750.3457992468001,2672.3148436538,1087.1658176160602,0.0,0.0,0.0,3083.25950943075,0.0,566.857493793348,0.0,134.06786041319998,0.0,0.0,0.0,0.0,0.0
6431,970.7970770834401,2696.7663158887995,915.4448382810501,0.0,0.0,0.0,5617.3302008694,0.0,1071.14561530446,0.0,145.105282542,0.0,0.0,0.0,0.0,0.0
6432,0.0,2719.8716456208,740.27179021271,0.0,0.0,0.0,4412.129128366049,0.0,0.0,0.0,157.4028316308,0.0,0.0,0.0,0.0,0.0
6433,0.0,2743.5030070778,561.68080631159,0.0,0.0,0.0,5606.795930404501,0.0,0.0,0.0,161.4416230392,0.0,0.0,0.0,0.0,0.0
6434,0.0,2763.0768825215996,440.39720236778004,0.0,0.0,0.0,4488.509110345651,0.0,0.0,0.0,164.87299535760002,0.0,0.0,0.0,0.0,0.0
6435,0.0,2661.8472952894,372.71346424200004,0.0,0.0,0.0,6274.283982407999,0.0,0.0,0.0,180.3954886392,0.0,0.0,0.0,0.0,0.0
6436,1236.22033865454,4248.0055104266,315.43860302276,0.0,0.0,0.0,10125.946582771501,0.0,1612.2096460666203,0.0,191.49850859880002,0.0,0.0,0.0,0.0,0.0
6437,1232.92052149068,3019.181559724,281.58748977891,1560.7456895415999,0.0,0.0,7896.594762342001,3809.1029953367997,1340.06293756597,16026.321994319998,201.86459661,194.0831621986752,20837.272684815,6754.7508304799985,2562.8059384416,1023.2671424660999
6438,992.9586364644,2765.8953958914003,1100.1116767312,1382.6087122698998,5.2492323584442,0.0,6762.149165830499,2719.9870657512,995.9232985496801,13404.182088792797,174.7738623516,1060.814695775208,16278.723914628,5369.999275908,2498.2536586896003,688.204853307
6439,722.57985950184,2588.1225490252,668.76376439054,460.58859711839995,0.0,0.0,6314.1818642954995,1299.00826237728,662.3611034179199,8112.5942190064,80.82193423176001,10.4808136149046,12304.874337348001,4104.451491724,2020.4682641856,381.1600207971
6440,338.14439441646,2405.0415204205997,237.98992252077002,183.52349193164,0.0,0.0,5965.375880119501,495.65589773448,226.11828139255303,3930.8196506224,18.95717813772,0.0,4978.319815185,1701.784502552,1335.1258718496001,57.63057298740001
6441,81.933700062678,2203.2892635224002,34.739932924004,111.91103357096999,0.0,0.0,5625.02216419065,190.64567606784001,0.0,1385.20446008936,6.623601943500001,0.0,885.9094178883,173.854279072,907.6772214921601,0.0
6442,0.13935457623218403,2125.0356844778,11.2075561066308,74.79446302369999,0.0,0.0,5328.91680531795,0.0,0.0,159.92825720728,0.0,0.0,10.732365607499998,0.0,620.2196974317601,0.0
6443,0.0,2059.4514375537997,9.4846921082872,78.76673658018998,0.0,0.0,4767.021480639601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,464.66410574124,0.0
6444,0.0,1940.0246362963999,4.2824225878154,14.831164087367998,0.0,0.0,4432.3976049912,0.40758993380447994,0.0,0.05809069101182399,0.0,0.0,0.0,0.0,299.97806779548,0.0
6445,0.364956128262,1876.148451336,4.3350678320474,2.4852726224987998,0.0,0.0,4336.51248126135,0.080352035073072,0.0,0.0,0.0,0.0,0.0,0.0,208.19411512884002,0.0
6446,0.38492960448096003,1812.9668999652001,6.118068621110601,0.0,0.0,0.0,4331.9532746529,0.18353451098136003,0.0,0.0,0.0,0.0,0.0,0.0,97.41054200648401,0.0
6447,0.0,1818.4873876702,0.5702995969791401,0.0,0.0,0.0,4713.2875580192995,0.20970819083256,0.0,0.11434990962217599,0.0,0.0,0.0,0.0,145.74223713852,0.0
6448,0.0,1885.6952528033999,19.086994295698,1.1231919337657998,0.0,0.0,5045.028665964301,35.801464808592,0.0,19.460858014848,0.0,0.0,0.0,0.0,307.38337465320006,0.0
6449,0.0,1934.1989529800003,36.962505095152004,57.75834363956999,0.0,0.0,3975.2398616989503,107.75175670845601,0.0,217.10767938592,2.1697128179279996,0.0,0.0,0.0,502.91645793192004,0.0
6450,0.9485135503194599,2046.7721050964,80.66906769387901,150.99445460041997,0.0,0.0,4385.8187276670005,212.17312295592,0.0,754.7237337972001,17.36484146124,0.0,0.0503546559,0.0,737.06252985144,0.0
6451,1.2714599015223,2326.1115514254,190.50205962368003,313.17870000742994,0.0,0.0,5324.37628003515,310.40728169808,1.16839633441441,1368.0461732877598,35.971225231199995,0.0,373.5705686112,178.9040252508,935.3697180332401,0.0
6452,303.28012505280003,2404.6686401722,411.23433967056,455.4379586089,0.0,0.0,3411.6683439501003,0.0,112.663735367356,0.0,68.65445534436002,0.0,0.0,0.0,781.10756570484,0.0
6453,486.01536218646004,2526.2540729248,603.7479624904701,0.0,0.0,0.0,4693.4146362753,0.0,295.347208350115,0.0,88.30641781608,0.0,0.0,0.0,0.0,0.0
6454,584.95709590068,2554.4285721082,663.32168352163,0.0,0.0,0.0,3767.33912396985,0.0,401.0380929858211,0.0,102.78093232416,0.0,0.0,0.0,0.0,0.0
6455,848.1621821064001,2595.8962282354,697.9892769651901,0.0,0.0,0.0,5457.7241783181,0.0,819.05753549981,0.0,120.04011981599999,0.0,0.0,0.0,0.0,0.0
6456,0.0,2627.6297914064003,651.43421852299,0.0,0.0,0.0,4386.76746313455,0.0,0.0,0.0,132.1213346088,0.0,0.0,0.0,0.0,0.0
6457,0.0,2653.2976305295997,572.6013122212601,0.0,0.0,0.0,5554.07292551085,0.0,0.0,0.0,149.3034117516,0.0,0.0,0.0,0.0,0.0
6458,0.0,2678.0587336302,484.81691742778,0.0,0.0,0.0,4434.97070495115,0.0,0.0,0.0,160.6859464368,0.0,0.0,0.0,0.0,0.0
6459,0.0,2587.7512273469997,403.73525421229004,0.0,0.0,0.0,6175.341335241001,0.0,0.0,0.0,176.69724221040002,0.0,0.0,0.0,0.0,0.0
6460,1160.19745748136,3859.8777897294,335.46212841127,0.0,0.0,0.0,10007.420992803,0.0,1459.11396848145,0.0,175.7196501096,0.0,0.0,0.0,0.0,0.0
6461,1053.3506697237601,2820.4502681362,290.1666696124,1190.3507048199997,0.0,0.0,7758.4524355845,2551.1281050864,1008.6450799603001,12173.274736596797,166.4017541904,36.519234943316405,13388.174721047999,4495.815600492,2296.1135530620004,879.1075173978
6462,837.32229884826,2558.8113504544,591.3800918865701,1057.3217962498998,0.0,0.0,6657.5133792765,2150.1811848048,723.954954619158,11042.059098876,144.39884962680003,504.74069668523606,9654.47965116,3344.350388624,2287.9335939552006,558.9486184653
6463,665.6886028998,2383.6953375094,648.5973741845501,307.20325360094995,0.0,0.0,6327.2564593875,1247.13710222304,557.1602061252679,7485.2777480296,71.40236280840001,5.4475550797316,6574.402319883,2421.175846028,1928.1905678196001,272.5163169129
6464,371.16572662296005,2224.2339394036,301.08737326647,143.64817085366,0.0,0.0,6145.642795383,529.8351648408,252.514882406903,4175.7504152968,21.963956622119998,0.0,2798.898040071,1206.41792734,1333.0386544428002,20.5306829199
6465,92.93555258106001,2040.4790213907997,46.64284242249099,82.67923046265,0.0,0.0,6002.765129907,191.60162371392002,0.0,1438.29325020136,7.666855137491999,0.0,2134.7770624929,936.443109972,880.6409521362,0.0
6466,0.16146734370156002,1921.1613506946,5.5607682315017,32.018418436066,0.0,0.0,5879.154908601,0.11169548336906399,0.0,15.150763502280801,0.0,0.0,655.2509695932,444.1738389868,440.93124087948,0.0
6467,0.0,1773.6967092622,1.3101547741401698,32.732216958485,0.0,0.0,5780.4298180317,0.08657819479881601,0.0,0.0,0.0,0.0,337.2242180745,309.7346937708,221.39622872316002,0.0
6468,0.0,1689.2159178079999,0.7276907908873401,5.90050703616,0.0,0.0,5678.77449815325,0.42190234457952003,0.0,0.070551836001904,0.0,0.0,269.61171674909997,228.6367904044,111.86144419968001,0.0
6469,0.0,1642.3631565491999,0.68913626781405,0.7969610944585999,0.0,0.0,5591.29733704035,0.06579760843320001,0.0,0.0,0.0,0.0,141.59083026029998,75.513507378,20.85641868132,0.0
6470,0.0,1648.8052634537999,4.0910493978438,0.0,0.0,0.0,5431.0487500386,0.23058119399784,0.0,0.08637270309328798,0.0,0.0,2.0670501198,0.0,0.0,0.0
6471,0.0,1765.5953572423998,0.44375286654853,0.0,0.0,0.0,5216.79268847295,0.27123342534288003,0.0,0.135847124520544,0.0,0.0,0.0,0.0,62.68511323112401,0.0
6472,0.0,1836.1190066798,17.863421143211003,0.0,0.0,0.0,5138.94998414655,54.508879055736,0.0,68.81321603240801,0.0,0.0,0.0,0.0,285.99467659920003,0.0
6473,0.0,1902.4287167976,45.98124039334,31.968456621995,0.0,0.0,4049.6594574208502,158.23517359843197,0.0,493.71133465984,8.107853039616,1.195188870089896,0.0,0.32432011239999997,520.15172999004,0.0
6474,1.2469312067256002,2001.4351483814,148.74863310825,175.72560955576995,0.0,0.0,4492.7200210581,270.38132408279995,0.0,1053.2261223428798,25.49807307612,0.0,1493.2654008111,482.0016541728,767.10570220044,0.0
6475,64.315711652688,2276.600009197,292.68240836541,316.29793174017993,0.0,0.0,5436.54814061385,378.90005177304005,18.1849637987678,1792.544005992,51.15202311144,0.0,3290.586511254,1173.40231884,965.1593359202402,0.0
6476,350.05045078644,2362.591498266,462.92177347129,432.59544563820003,0.0,0.0,3170.6879243246995,0.0,166.473223665886,0.0,75.81649625532,0.0,0.0,0.0,758.35318508208,0.0
6477,490.60244286870005,2485.2995473912,584.45506197526,0.0,0.0,0.0,4741.77875257125,0.0,309.11635280713,0.0,89.18379090672002,0.0,0.0,0.0,0.0,0.0
6478,587.53582542186,2525.7121519606,645.43721657107,0.0,0.0,0.0,4345.33385388375,0.0,409.4779196004061,0.0,103.28115422124,0.0,0.0,0.0,0.0,0.0
6479,847.97168486748,2560.0632994957996,683.3437788116801,0.0,0.0,0.0,5504.0590566643505,0.0,823.9270263947001,0.0,119.86676360904,0.0,0.0,0.0,0.0,0.0
6480,0.0,2567.114994619,525.23199885821,0.0,0.0,0.0,4448.66903090415,0.0,0.0,0.0,119.50533003516,0.0,0.0,0.0,0.0,0.0
6481,0.0,2576.5142828825997,379.14880416784,0.0,0.0,0.0,5620.3318519861505,0.0,0.0,0.0,116.28291585803998,0.0,0.0,0.0,0.0,0.0
6482,0.0,2579.7548507568,264.06091654495003,0.0,0.0,0.0,4527.7204328811,0.0,0.0,0.0,107.89501779204,0.0,0.0,0.0,0.0,0.0
6483,0.0,2469.5174698612,200.88472833891,0.0,0.0,0.0,6267.350646297001,0.0,0.0,0.0,103.67088249336001,0.0,0.0,0.0,0.0,0.0
6484,728.8931697604801,3569.3763000374,189.75183032561003,0.0,0.0,0.0,10083.027634173,0.0,695.3637478903861,0.0,97.1455200606,0.0,0.0,0.0,0.0,0.0
6485,620.63659266672,2612.1941893696,180.26222371283,726.1682143173999,0.0,0.0,7842.536203788,1136.2326181012802,390.162417645496,6753.4736453383985,87.77682706499999,0.0,18704.198397456003,5906.491950879999,1636.837710894,491.5523316969
6486,411.02303094383996,2388.7224299038,221.5347947106,791.3446004929,0.0,0.0,6745.399192993501,773.79322612032,215.704702438077,5916.966202656,73.2208756032,260.3198663819028,13828.091030364,4498.474832579999,1671.8342210928001,241.808235768
6487,327.12295153236005,2286.5690656632,179.94137006398,338.69518331442,0.0,0.0,6421.019567157,463.0307210356801,208.46752431243198,3765.064982188,19.49682319824,0.0,11002.788214095,3660.1639044159997,1399.967081496,58.6579915323
6488,315.18842865000005,2237.6624372536,146.16409919951002,242.75675596085,0.0,0.0,6243.171885697499,430.94350330248,215.76888178830902,3311.9001258296,14.1384136014,0.0,7127.195293596,2482.4868668199997,1109.7821404692002,0.0
6489,377.02687727286,2187.847718823,160.97269706847,193.79734661642,0.0,0.0,6103.553625643501,404.61677247768006,182.89354584761801,3212.1220741536,28.176124119599997,0.0,6495.4393909890005,2222.3353102319998,1043.644030227,0.0
6490,211.06031813610602,2154.9341351365997,177.04450349719002,168.96954694651,0.0,0.0,5967.594101078999,109.157006925456,11.1487417389886,2652.2559630064,28.221699393,0.0,4364.979249459,1508.639504112,942.6537723913201,0.0
6491,38.56981434474,2129.0913553288,190.73470828433003,229.12536941383996,0.0,0.0,5783.1124285818,80.725323625968,0.0,2584.5313243296,41.0023793166,2.304768271527436,2620.6307399009997,851.8427600480001,906.1511717473201,0.0
6492,118.27161488235602,2103.9045757978,203.70607378968,142.64469098408998,0.0,0.0,5454.1983409056,329.05023279744,0.0,2940.2144356783997,13.44779446932,0.0,618.4271022453,104.4969550884,875.9073521501999,0.0
6493,209.73803853714003,2065.0832542114,164.1679624459,116.60376301712999,0.0,0.0,5222.464193857951,280.30353580656003,55.38732441163881,2389.7407420472,6.838677659388,0.0,96.4455102084,0.0,789.9962200642801,0.0
6494,200.221112406492,1960.9548586066,87.33049393548201,40.173072257305996,0.0,0.0,5022.0314354223,251.63781393239998,22.604470441873502,1197.27146233432,11.883403511916,0.0,8.6162637045,0.0,629.6480796236401,0.0
6495,19.9318468308054,1806.3185577742001,19.684359636123006,21.585878544878,0.0,0.0,5019.70356519255,192.45771150144,0.0,230.86914742328,3.425803498584,0.0,1.5833668623000001,0.0,528.96792576924,0.0
6496,0.0,1801.2531355229999,38.080561237033,59.21996562058,0.0,0.0,5087.3380405146,168.14668109064002,0.0,360.24448410184,1.1889200479403998,3.32665812751316,0.0,0.0,533.32711200324,0.0
6497,0.0,1942.7278377492,107.08827085412402,151.92517569656,0.0,0.0,4045.7196472094997,241.77321070392,0.0,813.22345657616,22.32346338252,0.0,0.1265419368,0.0,718.26027761988,0.0
6498,62.152401337175995,2088.6816016855996,301.07607338165,317.69839612530996,0.0,0.0,4466.055445540651,376.93023465384005,0.83328970405223,1644.7274360392,48.54339223452,1.606720958142608,496.5438273965999,157.36674609679997,978.298046082,0.0
6499,153.998019472794,2363.2085843534,427.96907295247,573.7089138251999,0.0,0.0,5392.866638612701,469.45690366848004,105.169764975754,2481.206830952,77.41580948568,0.0,1800.4663879866,582.206048774,1121.6800938276,0.0
6500,392.36429112720003,2425.8156443089997,561.55560239387,680.0409451232,0.0,0.0,3318.3447346413,0.0,224.02825621753004,0.0,92.04051641136,0.0,0.0,0.0,880.26131743308,0.0
